"DATE","WIND","IND","RAIN","IND.1","T.MAX","IND.2","T.MIN","T.MIN.G"
1965-04-22,4.79,"0",2,"0",12.1,"0",3.4,-2.9
1965-04-23,8.67,"0",0.2,"0",12.8,"0",4,1.8
1965-04-24,8.08,"0",5.2,"4",NA,"0",3.2,-2
1965-04-25,10.88,"0",0.3,"4",NA,"4",NA,NA
1965-04-26,21.5,"0",2.8,"0",12.3,"0",5.4,2.2
1965-04-27,12.21,"0",2.7,"0",11.8,"0",5.4,2.8
1965-04-28,8.33,"0",0.3,"0",10.3,"0",5.4,4.6
1965-04-29,6.92,"0",0,"0",10.7,"0",6.2,3.4
1965-04-30,10.25,"0",0,"0",12.2,"0",7.2,3.3
1965-05-01,12.12,"0",1.2,"4",NA,"4",NA,7.4
1965-05-02,14,"0",1.4,"4",NA,"4",NA,7.8
1965-05-03,7.46,"0",3,"4",NA,"4",NA,2.1
1965-05-04,11,"0",3.6,"4",NA,"4",NA,4.7
1965-05-05,15.25,"0",1.2,"4",NA,"4",NA,6.6
1965-05-06,7.08,"0",4.5,"4",NA,"4",NA,-1.1
1965-05-07,11.58,"0",1.4,"4",NA,"4",NA,7.1
1965-05-08,17.46,"0",6.4,"4",NA,"4",NA,8.3
1965-05-09,15.25,"4",0,"4",NA,"4",NA,5.6
1965-05-10,4.79,"0",0,"4",NA,"4",NA,2.7
1965-05-11,3.79,"0",0,"4",NA,"4",NA,10.1
1965-05-12,8.46,"0",0,"4",NA,"4",NA,6.2
1965-05-13,7.41,"0",0,"4",NA,"4",NA,5.1
1965-05-14,3.37,"0",0,"4",NA,"4",NA,4.1
1965-05-15,3.25,"0",1.8,"4",NA,"4",NA,4.1
1965-05-16,5.88,"0",1,"4",NA,"4",NA,8.3
1965-05-17,6.83,"0",10.8,"4",NA,"4",NA,8.8
1965-05-18,9.87,"0",0.2,"4",NA,"4",NA,1.1
1965-05-19,4.08,"0",0,"4",NA,"4",NA,-5
1965-05-20,7.17,"0",6.2,"4",NA,"4",NA,-3.3
1965-05-21,12.62,"0",4.1,"4",NA,"4",NA,7.7
1965-05-22,10.21,"0",1.7,"4",NA,"4",NA,8.7
1965-05-23,12.83,"0",0.6,"4",NA,"4",NA,7.3
1965-05-24,8.96,"0",4.8,"4",NA,"4",NA,6.1
1965-05-25,7.87,"4",0,"4",NA,"4",NA,6.3
1965-05-26,9.54,"0",0.1,"4",NA,"4",NA,7.6
1965-05-27,12.38,"4",0,"4",NA,"4",NA,4.2
1965-05-28,9.13,"0",0,"4",NA,"4",NA,7.8
1965-05-29,8.5,"4",0,"4",NA,"4",NA,4.4
1965-05-30,9.17,"0",0,"4",NA,"4",NA,-1.6
1965-05-31,7.33,"0",0,"4",NA,"4",NA,7.6
1965-06-01,4.17,"4",0,"0",14.3,"0",7.8,5
1965-06-02,1.83,"0",0,"0",16,"0",2.2,-1.1
1965-06-03,3.79,"4",0,"0",18.8,"0",4.8,3.7
1965-06-04,6.5,"0",17.6,"0",17.1,"0",6.8,3.4
1965-06-05,3.46,"0",1.5,"0",15.4,"0",10.6,10
1965-06-06,4.58,"0",1.3,"0",15.1,"0",8.4,5.7
1965-06-07,2.5,"0",0,"0",16.9,"0",7.6,4.4
1965-06-08,4.42,"0",0.3,"0",18.6,"0",6.3,NA
1965-06-09,3.54,"0",0,"0",19,"0",10.8,9.9
1965-06-10,4.42,"0",1.3,"0",19.6,"0",6.8,3.9
1965-06-11,6.29,"0",5,"0",18.2,"0",12.1,11.7
1965-06-12,5.46,"0",0.2,"0",20.6,"0",11.6,9.4
1965-06-13,8.5,"4",0,"0",18.3,"0",10.1,6.8
1965-06-14,7.17,"0",8.6,"0",21.2,"0",9,6.2
1965-06-15,15.67,"0",0.2,"0",20.6,"0",12.9,12.2
1965-06-16,11.17,"0",3.3,"0",18.8,"0",11.2,9.4
1965-06-17,13.42,"0",5.5,"0",19,"0",9.4,6.7
1965-06-18,24.21,"0",0.4,"0",18.4,"0",11.2,11.6
1965-06-19,13.83,"0",0.3,"0",19.2,"0",10.7,8.3
1965-06-20,13.46,"0",10,"0",20.9,"0",12.1,11.7
1965-06-21,5.17,"0",16.4,"0",20.1,"2",10.6,NA
1965-06-22,10.92,"0",2.2,"0",19,"0",10.2,10.1
1965-06-23,21.04,"0",1.4,"0",19,"0",12.4,10.7
1965-06-24,16.92,"0",1.2,"0",17.9,"0",11.1,9.4
1965-06-25,15.12,"0",1,"0",18.3,"0",14.1,13.4
1965-06-26,17,"0",1.1,"0",17.8,"0",9.9,7.2
1965-06-27,8.83,"4",0,"0",17.1,"0",9,4.4
1965-06-28,11.63,"0",0.1,"0",19.7,"0",9.4,6.7
1965-06-29,4.12,"0",0.2,"0",19.8,"0",13.8,13.7
1965-06-30,8.5,"4",0,"0",19.1,"0",13.8,12.1
1965-07-01,8.54,"4",0,"4",NA,"4",NA,5.1
1965-07-02,10.17,"0",0,"4",NA,"4",NA,10.6
1965-07-03,9.38,"0",0,"4",NA,"4",NA,4
1965-07-04,7.79,"0",0,"4",NA,"4",NA,1.7
1965-07-05,9.92,"0",0.3,"4",NA,"4",NA,8.2
1965-07-06,4.88,"0",1.9,"4",NA,"4",NA,12.2
1965-07-07,7.75,"0",0,"4",NA,"4",NA,5
1965-07-08,9.42,"0",0.7,"4",NA,"4",NA,5.1
1965-07-09,7.04,"0",0.3,"4",NA,"4",NA,4.3
1965-07-10,8.04,"0",0.4,"4",NA,"4",NA,9.8
1965-07-11,10.08,"0",0.2,"4",NA,"4",NA,10.8
1965-07-12,5.71,"0",8.2,"4",NA,"4",NA,3.8
1965-07-13,4.5,"0",6.1,"4",NA,"4",NA,12.3
1965-07-14,5.96,"0",0.2,"4",NA,"4",NA,12.8
1965-07-15,8.04,"4",0,"4",NA,"4",NA,12.1
1965-07-16,5.41,"4",0,"4",NA,"4",NA,4.2
1965-07-17,4.88,"0",0,"4",NA,"4",NA,5.8
1965-07-18,10.46,"0",18.1,"4",NA,"4",NA,7.7
1965-07-19,8.83,"0",0,"4",NA,"4",NA,11.3
1965-07-20,4.79,"0",1.6,"4",NA,"4",NA,7.7
1965-07-21,7.21,"0",9.5,"4",NA,"4",NA,10.5
1965-07-22,4.79,"0",12.5,"4",NA,"4",NA,6.6
1965-07-23,6.96,"0",4.1,"4",NA,"4",NA,7.6
1965-07-24,10.96,"0",8.5,"4",NA,"4",NA,11.2
1965-07-25,7.79,"0",0.1,"4",NA,"4",NA,12.8
1965-07-26,10.67,"4",0,"4",NA,"4",NA,8.4
1965-07-27,12.96,"0",2.3,"4",NA,"4",NA,11.1
1965-07-28,14.09,"0",5.1,"4",NA,"4",NA,12.8
1965-07-29,18.71,"0",0.2,"4",NA,"4",NA,12.3
1965-07-30,5.33,"0",0.1,"4",NA,"4",NA,9.4
1965-07-31,13.29,"0",0.9,"4",NA,"4",NA,2.8
1965-08-01,9.92,"0",6.2,"4",NA,"4",NA,5.5
1965-08-02,7.71,"0",6.7,"4",NA,"4",NA,10.6
1965-08-03,5.63,"0",15.7,"4",NA,"4",NA,5.6
1965-08-04,11.92,"0",0.2,"4",NA,"4",NA,12.5
1965-08-05,17.54,"0",0,"4",NA,"4",NA,10.7
1965-08-06,12.33,"0",2.8,"4",NA,"4",NA,7.7
1965-08-07,8.63,"0",0.2,"4",NA,"4",NA,6
1965-08-08,3.58,"0",0,"4",NA,"4",NA,6
1965-08-09,6.54,"0",0.2,"4",NA,"4",NA,6.1
1965-08-10,9.75,"0",0,"4",NA,"4",NA,10.7
1965-08-11,11.08,"0",0,"4",NA,"4",NA,12.4
1965-08-12,11.17,"0",0,"4",NA,"4",NA,14.4
1965-08-13,6.5,"0",0,"4",NA,"4",NA,14.7
1965-08-14,7.12,"0",0.2,"4",NA,"4",NA,12.7
1965-08-15,7.21,"0",0,"4",NA,"4",NA,11.6
1965-08-16,4.21,"0",0,"4",NA,"4",NA,6.8
1965-08-17,7.87,"0",0,"4",NA,"4",NA,10
1965-08-18,12.67,"0",0,"4",NA,"4",NA,12.8
1965-08-19,10.96,"0",1.4,"4",NA,"4",NA,9
1965-08-20,14.17,"0",4.6,"4",NA,"4",NA,6.1
1965-08-21,14.88,"0",2.2,"4",NA,"4",NA,11
1965-08-22,16.83,"0",0.8,"4",NA,"4",NA,8.8
1965-08-23,11.87,"0",0.5,"4",NA,"4",NA,10.5
1965-08-24,16.42,"0",4.7,"4",NA,"4",NA,11.1
1965-08-25,15.71,"0",0.4,"4",NA,"4",NA,7.3
1965-08-26,7.79,"0",0.6,"4",NA,"4",NA,10.3
1965-08-27,8.58,"0",1.3,"4",NA,"4",NA,2
1965-08-28,16.92,"0",0,"4",NA,"4",NA,12.2
1965-08-29,15.25,"4",0,"4",NA,"4",NA,8.1
1965-08-30,11.87,"0",1.8,"4",NA,"4",NA,7.1
1965-08-31,9.87,"0",3,"4",NA,"4",NA,6.1
1965-09-01,7.75,"0",0,"4",NA,"4",NA,1.6
1965-09-02,3.29,"0",0,"4",NA,"4",NA,1.5
1965-09-03,10.63,"0",0.8,"4",NA,"4",NA,2.2
1965-09-04,13.54,"0",2,"4",NA,"4",NA,5
1965-09-05,11.29,"0",0.5,"4",NA,"4",NA,9.6
1965-09-06,3.96,"0",0.2,"4",NA,"4",NA,6.4
1965-09-07,5.33,"4",0,"4",NA,"4",NA,3
1965-09-08,7.29,"0",1.4,"4",NA,"4",NA,NA
1965-09-09,16.33,"0",1.4,"4",NA,"4",NA,NA
1965-09-10,14.21,"0",1,"4",NA,"4",NA,NA
1965-09-11,10.92,"0",0.2,"4",NA,"4",NA,9.7
1965-09-12,3.42,"0",1.2,"4",NA,"4",NA,7.8
1965-09-13,2.71,"0",1.2,"4",NA,"4",NA,10
1965-09-14,4.25,"0",0.3,"4",NA,"4",NA,3.8
1965-09-15,6.42,"0",2.5,"4",NA,"4",NA,13.2
1965-09-16,9.54,"0",2,"4",NA,"4",NA,7.2
1965-09-17,12.71,"0",25.1,"4",NA,"4",NA,6.3
1965-09-18,13.04,"0",0.6,"4",NA,"4",NA,7.6
1965-09-19,9.25,"4",0,"4",NA,"4",NA,0
1965-09-20,9.54,"0",0,"4",NA,"4",NA,8.2
1965-09-21,12.21,"4",0,"4",NA,"4",NA,6.6
1965-09-22,8.25,"4",0,"4",NA,"4",NA,12.1
1965-09-23,4.21,"0",2.6,"4",NA,"4",NA,7.5
1965-09-24,5.96,"0",25.3,"4",NA,"4",NA,2.7
1965-09-25,4.29,"4",0,"4",NA,"4",NA,10
1965-09-26,3.42,"0",11,"4",NA,"4",NA,9.4
1965-09-27,5.37,"0",0,"4",NA,"4",NA,0.6
1965-09-28,2.5,"0",0,"4",NA,"4",NA,-2
1965-09-29,11.63,"0",0.1,"4",NA,"4",NA,7.7
1965-09-30,15.63,"4",0,"4",NA,"4",NA,9.8
1965-10-01,8,"0",11.5,"4",NA,"4",NA,6.2
1965-10-02,4.67,"0",1.5,"4",NA,"4",NA,8.7
1965-10-03,9.79,"0",4.2,"4",NA,"4",NA,6.6
1965-10-04,6.79,"0",1.5,"4",NA,"4",NA,12.3
1965-10-05,2.13,"0",0.1,"4",NA,"4",NA,6.5
1965-10-06,0.42,"0",2.5,"4",NA,"4",NA,5.1
1965-10-07,4.96,"0",0.1,"4",NA,"4",NA,10.5
1965-10-08,10.71,"4",0,"4",NA,"4",NA,12.7
1965-10-09,11.79,"4",0,"4",NA,"4",NA,7.8
1965-10-10,9.04,"4",0,"4",NA,"4",NA,1.6
1965-10-11,4,"4",0,"4",NA,"4",NA,-0.5
1965-10-12,3,"0",0,"4",NA,"4",NA,-1.3
1965-10-13,3.29,"4",0,"4",NA,"4",NA,8.8
1965-10-14,6.75,"0",2,"4",NA,"4",NA,2.7
1965-10-15,10.08,"4",0,"4",NA,"4",NA,1.6
1965-10-16,5.29,"4",0,"4",NA,"4",NA,0.8
1965-10-17,4.96,"0",0.3,"4",NA,"4",NA,1.4
1965-10-18,5.33,"0",0,"4",NA,"4",NA,8
1965-10-19,9.21,"0",0,"4",NA,"4",NA,4.2
1965-10-20,10.46,"4",0,"4",NA,"4",NA,3.4
1965-10-21,11.87,"0",0,"4",NA,"4",NA,6.1
1965-10-22,8.96,"0",0,"4",NA,"4",NA,9.3
1965-10-23,7.87,"0",0,"4",NA,"4",NA,7.5
1965-10-24,6.83,"0",0,"4",NA,"4",NA,-1.6
1965-10-25,7.17,"4",0,"4",NA,"4",NA,1.8
1965-10-26,6.08,"0",0,"4",NA,"4",NA,0.5
1965-10-27,17,"0",1.3,"4",NA,"4",NA,10.1
1965-10-28,20,"0",0.2,"4",NA,"4",NA,8.8
1965-10-29,15.12,"4",0,"4",NA,"4",NA,2.3
1965-10-30,21.62,"0",1.8,"4",NA,"4",NA,7.2
1965-10-31,19.21,"0",8.5,"4",NA,"4",NA,4.4
1965-11-01,29.17,"4",0,"4",NA,"4",NA,6.7
1965-11-02,12.04,"0",0,"4",NA,"4",NA,0.1
1965-11-03,11.42,"0",0.3,"4",NA,"4",NA,-3.8
1965-11-04,6.04,"0",0,"4",NA,"4",NA,-2.6
1965-11-05,4.83,"0",0,"4",NA,"4",NA,-1
1965-11-06,16,"0",1.3,"4",NA,"4",NA,-0.5
1965-11-07,11.58,"0",5.6,"4",NA,"4",NA,3.8
1965-11-08,9.59,"0",1.4,"4",NA,"4",NA,1.6
1965-11-09,9.38,"0",0.9,"4",NA,"4",NA,7.7
1965-11-10,6.96,"0",0,"4",NA,"4",NA,7.5
1965-11-11,14.83,"0",2.3,"4",NA,"4",NA,5.5
1965-11-12,6.75,"0",0.7,"4",NA,"4",NA,1.5
1965-11-13,8.5,"0",5.6,"4",NA,"4",NA,4.4
1965-11-14,11.63,"4",0,"4",NA,"4",NA,0.5
1965-11-15,11.34,"0",11.2,"4",NA,"4",NA,-6.6
1965-11-16,27.58,"0",52.2,"4",NA,"4",NA,0
1965-11-17,25.33,"0",25.6,"4",NA,"4",NA,0
1965-11-18,15.92,"0",19.1,"4",NA,"4",NA,4
1965-11-19,9.75,"0",2,"4",NA,"4",NA,5.4
1965-11-20,15.75,"0",9,"4",NA,"4",NA,3.3
1965-11-21,10.75,"0",5.3,"4",NA,"4",NA,-0.1
1965-11-22,10.67,"4",0,"4",NA,"4",NA,-6.5
1965-11-23,20,"0",5.8,"4",NA,"4",NA,-4.4
1965-11-24,7.46,"0",28,"4",NA,"4",NA,-3.4
1965-11-25,13.75,"0",7,"4",NA,"4",NA,3.3
1965-11-26,9.33,"0",6.1,"4",NA,"4",NA,-4.4
1965-11-27,16.33,"0",0.1,"4",NA,"4",NA,-1
1965-11-28,9.5,"0",2.9,"4",NA,"4",NA,-3.2
1965-11-29,20.33,"0",0.2,"4",NA,"4",NA,-1
1965-11-30,19.38,"0",0,"4",NA,"4",NA,-3.3
1965-12-01,9.96,"0",4.5,"4",NA,"4",NA,-6.5
1965-12-02,19.25,"0",2.6,"4",NA,"4",NA,2.2
1965-12-03,15.96,"0",0.6,"4",NA,"4",NA,0.8
1965-12-04,6.46,"0",3.5,"4",NA,"4",NA,-3.8
1965-12-05,15.63,"0",1.7,"4",NA,"4",NA,0.1
1965-12-06,18.63,"0",0.1,"4",NA,"4",NA,-1.1
1965-12-07,11,"0",1.8,"4",NA,"4",NA,-2.2
1965-12-08,13.46,"0",9.2,"4",NA,"4",NA,-1.2
1965-12-09,24,"0",5.2,"4",NA,"4",NA,5
1965-12-10,14.29,"0",1,"4",NA,"4",NA,1.1
1965-12-11,11.54,"0",4.2,"4",NA,"4",NA,-0.7
1965-12-12,8.92,"0",13,"4",NA,"4",NA,-0.5
1965-12-13,14.29,"0",0.8,"4",NA,"4",NA,2.2
1965-12-14,11.63,"0",2.1,"4",NA,"4",NA,-2.7
1965-12-15,8.54,"0",0,"4",NA,"4",NA,7.4
1965-12-16,8.21,"0",3.7,"4",NA,"4",NA,-1.5
1965-12-17,17.92,"0",0.8,"4",NA,"4",NA,-1.6
1965-12-18,7.5,"0",0.8,"4",NA,"4",NA,2.1
1965-12-19,11.71,"4",0,"4",NA,"4",NA,0.5
1965-12-20,8.96,"0",0.1,"4",NA,"4",NA,-5.5
1965-12-21,9.42,"0",0.1,"4",NA,"4",NA,-5.7
1965-12-22,9.38,"0",4.3,"4",NA,"4",NA,2.7
1965-12-23,11.04,"0",1,"4",NA,"4",NA,2.2
1965-12-24,7.12,"0",1.6,"4",NA,"4",NA,3.7
1965-12-25,7.38,"4",0,"4",NA,"4",NA,0
1965-12-26,5.79,"0",0.3,"4",NA,"4",NA,-7.7
1965-12-27,6.38,"0",0.3,"4",NA,"4",NA,-8.3
1965-12-28,6.58,"0",1,"4",NA,"4",NA,-2.4
1965-12-29,12.5,"0",1.4,"4",NA,"4",NA,-2.8
1965-12-30,17.41,"0",1.7,"4",NA,"4",NA,0.1
1965-12-31,9.59,"0",6.4,"4",NA,"4",NA,2.2
1966-01-01,21.79,"0",0.8,"0",9.1,"0",4.4,2
1966-01-02,17.46,"0",0.6,"0",8.9,"0",4.6,0.6
1966-01-03,7.83,"0",0.9,"0",7.2,"0",1.2,-1.8
1966-01-04,15.46,"0",5.1,"0",12.8,"1",-0.9,-3.9
1966-01-05,12.83,"0",2.8,"0",12.8,"0",6.1,7.1
1966-01-06,10.96,"0",1.6,"0",12.9,"0",7.9,3.9
1966-01-07,10.5,"0",0,"0",12.1,"0",8.9,8.3
1966-01-08,12.5,"0",0,"0",11.1,"0",7,6.1
1966-01-09,13.37,"0",2.3,"0",9.4,"0",6.3,2.8
1966-01-10,19.21,"0",27.8,"0",7.4,"0",4.6,3.9
1966-01-11,19.55,"0",0,"0",6,"0",1.7,-1.3
1966-01-12,16.46,"0",0,"0",4.4,"0",1.7,1.7
1966-01-13,12.29,"0",0,"0",3.9,"0",2.8,1
1966-01-14,10.83,"4",0,"0",3.7,"0",2.6,-2.1
1966-01-15,6.29,"4",0,"0",2,"1",-2,-4.9
1966-01-16,4.71,"0",3.5,"0",1.9,"1",-2,-1.1
1966-01-17,2.79,"0",1.8,"0",3.7,"1",-1.1,-4.1
1966-01-18,8.5,"4",0,"0",3.3,"0",0,-0.4
1966-01-19,14.33,"4",0,"0",3.1,"1",-0.6,-1.7
1966-01-20,12.33,"0",0,"0",3,"1",-0.4,0
1966-01-21,4.75,"0",0,"0",4.6,"0",1.2,0
1966-01-22,8.54,"0",0.3,"0",5.1,"0",1.7,0
1966-01-23,1.13,"0",0.5,"0",6,"0",3.3,0
1966-01-24,8.08,"0",13,"0",6.7,"0",2.8,0
1966-01-25,20.46,"0",13.9,"0",8.3,"0",5.2,4.3
1966-01-26,19.08,"0",7.4,"0",8.7,"0",5.9,5.8
1966-01-27,12.25,"0",11.8,"0",12.3,"0",6.8,6.7
1966-01-28,17.46,"0",0.2,"0",13.3,"0",6.7,5.9
1966-01-29,16.79,"0",1,"0",13,"0",9.4,8.6
1966-01-30,14.33,"4",0,"0",11.1,"0",7,3.7
1966-01-31,3.79,"0",0.1,"0",9.2,"1",-0.7,-3.3
1966-02-01,13.75,"0",2.8,"0",10.6,"0",5,0.6
1966-02-02,13.54,"4",0,"0",11.6,"0",6.1,4.1
1966-02-03,10.96,"0",4.3,"0",13.8,"0",6.7,0.4
1966-02-04,10.96,"0",1,"0",13.4,"0",9.4,8.7
1966-02-05,19.33,"0",2.9,"0",12,"0",8.8,6.2
1966-02-06,10.63,"0",0.2,"0",14,"0",6.8,1.6
1966-02-07,8.04,"0",8.8,"0",9.6,"0",6.1,3.2
1966-02-08,4.58,"0",4.9,"0",8.9,"0",6.7,6
1966-02-09,6.13,"0",1.6,"0",7.3,"0",4.9,3.9
1966-02-10,13.29,"0",0,"0",4.7,"0",2.8,2.8
1966-02-11,11.42,"0",2.9,"0",4.6,"0",2.4,1.7
1966-02-12,12.67,"0",0.6,"2",4.8,"0",1.8,NA
1966-02-13,11.63,"0",0.2,"0",4.4,"0",1.7,1.4
1966-02-14,12.42,"0",6.7,"0",6.4,"0",1.1,-0.6
1966-02-15,16.46,"0",16.8,"0",5.7,"0",0.6,-0.8
1966-02-16,10.96,"4",0,"0",6,"0",2.4,0.6
1966-02-17,13.7,"0",4.4,"0",5.3,"0",1.9,-0.7
1966-02-18,13.59,"0",17,"0",7,"0",2.1,-0.8
1966-02-19,10.04,"0",1.6,"0",11.8,"0",3.7,2.9
1966-02-20,11.92,"0",1.4,"0",11.7,"0",6,4.8
1966-02-21,8.71,"0",9.3,"0",10,"0",5.1,-0.6
1966-02-22,13.59,"0",7.4,"0",8.9,"0",5.6,5
1966-02-23,17.79,"0",0.7,"0",10.6,"0",2.3,-0.6
1966-02-24,12,"0",2.9,"0",12.8,"0",1.7,-2.8
1966-02-25,21.84,"0",1.5,"0",12.8,"0",6,0.9
1966-02-26,22.95,"0",0.6,"0",11.4,"0",7.1,4
1966-02-27,23.63,"0",0.1,"0",14.3,"0",3.9,1.4
1966-02-28,14.79,"0",1.9,"0",10.6,"0",6,5.6
1966-03-01,9.38,"0",2.7,"0",12.2,"0",4.6,1.1
1966-03-02,13.92,"0",3.3,"0",14,"0",5.4,5.4
1966-03-03,10.46,"0",0.3,"0",12.7,"0",5.9,1
1966-03-04,9.71,"0",0,"0",12,"0",2.8,-0.6
1966-03-05,10.29,"0",0,"0",13.8,"0",5.1,NA
1966-03-06,12.17,"0",0,"0",12.8,"0",8.2,4.7
1966-03-07,16.04,"0",0.2,"0",12.3,"0",8.2,5.1
1966-03-08,9.04,"0",0.1,"0",10.6,"0",5.8,2
1966-03-09,16.13,"0",0,"0",10.8,"0",1.8,-1.1
1966-03-10,22.29,"0",0.4,"0",12.7,"0",4.4,NA
1966-03-11,20.62,"0",2.1,"0",10.1,"0",3.3,1.1
1966-03-12,11.25,"0",0.3,"0",11.1,"0",1.8,-0.4
1966-03-13,11.21,"4",0,"0",13.9,"0",5.9,3.1
1966-03-14,8.63,"0",0,"0",13.1,"0",4.4,2.2
1966-03-15,8.21,"0",0,"0",11.2,"0",6.1,5
1966-03-16,6.87,"0",0,"0",11.1,"0",6.7,6.1
1966-03-17,14.83,"0",1.8,"0",12.1,"0",6.7,5.6
1966-03-18,7.21,"4",0,"0",13.1,"1",-0.6,-5
1966-03-19,5.25,"4",0,"0",15.3,"1",-2.8,-7
1966-03-20,8.87,"0",0.2,"0",10.4,"1",-0.3,-5
1966-03-21,9.96,"0",0.2,"0",11.4,"0",6.7,5.9
1966-03-22,13.17,"0",0.2,"0",11.3,"0",4,1.9
1966-03-23,20.54,"0",0,"0",10,"0",5,4.9
1966-03-24,20.83,"0",1.3,"0",8.4,"0",0.4,-1.3
1966-03-25,10.92,"0",1.7,"0",9.8,"1",-2.3,-4.4
1966-03-26,21.29,"0",5.8,"0",12.2,"0",0.6,NA
1966-03-27,28.62,"0",5.4,"0",12,"0",2.4,1.7
1966-03-28,14.54,"0",0.2,"0",11.3,"0",0,-0.6
1966-03-29,10.92,"0",0,"0",10.6,"0",3.9,-3.7
1966-03-30,13.59,"0",0.2,"0",11.6,"2",5.5,0.1
1966-03-31,12.08,"0",10.2,"0",11.6,"0",6.1,3
1966-04-01,14.42,"0",17.5,"0",10.8,"0",3.6,1.8
1966-04-02,11.25,"0",0,"0",10.8,"1",-1.1,-2.9
1966-04-03,10.58,"4",0,"0",10,"1",-1.9,-8.7
1966-04-04,21.25,"0",17.4,"0",8.2,"0",3.3,1.7
1966-04-05,17.37,"0",5.7,"0",10.3,"0",3.9,3.1
1966-04-06,4.88,"0",0,"0",12.2,"0",3.3,3.1
1966-04-07,9.33,"4",0,"0",11.1,"0",6.7,6.1
1966-04-08,11.42,"0",18.1,"0",11,"0",7.2,6.7
1966-04-09,18.63,"0",6,"0",12.6,"0",7.8,7.2
1966-04-10,10.41,"0",1.3,"0",12.9,"0",6.1,0.6
1966-04-11,14.21,"0",0.2,"0",10.2,"0",7.1,4
1966-04-12,17.71,"0",0,"0",7.8,"0",5.7,4.4
1966-04-13,24.71,"0",0,"0",5.6,"0",3.3,3
1966-04-14,21.79,"0",5.9,"0",4,"0",2.2,0.8
1966-04-15,20.62,"0",19,"0",5.1,"0",1.6,0.2
1966-04-16,10.41,"0",13.3,"0",5.9,"0",1.6,0.3
1966-04-17,10.71,"0",1.3,"0",6.1,"0",4.2,3.6
1966-04-18,16.66,"0",3.7,"0",6.1,"0",4.2,3.1
1966-04-19,11.71,"0",9.9,"0",7.1,"0",4.3,3.3
1966-04-20,11.96,"0",0.2,"0",12.8,"0",0.4,-2.7
1966-04-21,7.87,"0",8.1,"2",13.5,"0",1.2,-2.9
1966-04-22,15.29,"0",0.8,"0",18.1,"0",8,7.3
1966-04-23,12.96,"0",5.2,"0",15.6,"0",8.8,7.2
1966-04-24,11.08,"0",0.2,"0",14.9,"0",5.6,2.3
1966-04-25,9.21,"4",0,"0",15.3,"0",5.4,1.7
1966-04-26,13.75,"0",0.1,"0",12.9,"0",9.6,6.2
1966-04-27,20.88,"0",0.1,"0",14.2,"0",9.9,6.7
1966-04-28,13.54,"4",0,"0",14.2,"0",6.7,3.4
1966-04-29,13.29,"4",0,"0",18.1,"0",10.1,6.7
1966-04-30,4.75,"4",0,"0",18.9,"0",3.8,-0.6
1966-05-01,4.54,"4",0,NA,NA,NA,NA,NA
1966-05-02,1.96,"0",0.5,NA,NA,NA,NA,NA
1966-05-03,7.38,"0",0.2,NA,NA,NA,NA,NA
1966-05-04,15.34,"0",0.9,NA,NA,NA,NA,NA
1966-05-05,11.34,"0",2.5,NA,NA,NA,NA,NA
1966-05-06,16,"0",1.1,NA,NA,NA,NA,NA
1966-05-07,9.38,"0",4.4,NA,NA,NA,NA,NA
1966-05-08,5.96,"0",0.3,NA,NA,NA,NA,NA
1966-05-09,12.62,"0",0,NA,NA,NA,NA,NA
1966-05-10,10.5,"0",1.1,NA,NA,NA,NA,NA
1966-05-11,6.34,"0",2.5,NA,NA,NA,NA,NA
1966-05-12,5.79,"0",0,NA,NA,NA,NA,NA
1966-05-13,11.54,"0",0.5,NA,NA,NA,NA,NA
1966-05-14,11.79,"0",5.3,NA,NA,NA,NA,NA
1966-05-15,6.25,"0",0,NA,NA,NA,NA,NA
1966-05-16,6.75,"0",5.8,NA,NA,NA,NA,NA
1966-05-17,9.87,"0",0.2,NA,NA,NA,NA,NA
1966-05-18,9.17,"0",0.2,NA,NA,NA,NA,NA
1966-05-19,12,"0",1.5,NA,NA,NA,NA,NA
1966-05-20,9.25,"0",0.8,NA,NA,NA,NA,NA
1966-05-21,15.96,"0",0.6,NA,NA,NA,NA,NA
1966-05-22,24.41,"0",4.1,NA,NA,NA,NA,NA
1966-05-23,15.04,"0",0.6,NA,NA,NA,NA,NA
1966-05-24,10.75,"1",4,NA,NA,NA,NA,NA
1966-05-25,14.96,"4",0,NA,NA,NA,NA,NA
1966-05-26,11.38,"4",0,NA,NA,NA,NA,NA
1966-05-27,8.17,"0",0,NA,NA,NA,NA,NA
1966-05-28,6.54,"0",0,NA,NA,NA,NA,NA
1966-05-29,5.66,"0",0,NA,NA,NA,NA,NA
1966-05-30,2.62,"0",0,NA,NA,NA,NA,NA
1966-05-31,0.83,"0",0,NA,NA,NA,NA,NA
1966-06-01,4.54,"0",0,NA,NA,NA,NA,NA
1966-06-02,4.79,"0",0,NA,NA,NA,NA,NA
1966-06-03,8.58,"0",0.2,NA,NA,NA,NA,NA
1966-06-04,16.54,"0",1.2,NA,NA,NA,NA,NA
1966-06-05,10.41,"0",0.7,NA,NA,NA,NA,NA
1966-06-06,5.33,"0",2,NA,NA,NA,NA,NA
1966-06-07,2.5,"0",0,NA,NA,NA,NA,NA
1966-06-08,5.04,"0",2.6,NA,NA,NA,NA,NA
1966-06-09,7.96,"0",44.9,NA,NA,NA,NA,NA
1966-06-10,12.08,"0",1,NA,NA,NA,NA,NA
