element,wavelength,intensity,persistence,type
Ytterbium,3458.391,7,0,Lanthanides
Ytterbium,3460.269,20,0,Lanthanides
Ytterbium,3464.37,130,1,Lanthanides
Ytterbium,3476.303,30,0,Lanthanides
Ytterbium,3478.835,30,0,Lanthanides
Ytterbium,3495.90,6,0,Lanthanides
Ytterbium,3520.293,13,0,Lanthanides
Ytterbium,3549.822,6,0,Lanthanides
Ytterbium,3560.327,11,0,Lanthanides
Ytterbium,3560.704,9,0,Lanthanides
Ytterbium,3585.466,20,0,Lanthanides
Ytterbium,3606.478,7,0,Lanthanides
Ytterbium,3619.803,11,0,Lanthanides
Ytterbium,3634.525,6,0,Lanthanides
Ytterbium,3637.757,13,0,Lanthanides
Ytterbium,3648.150,4,0,Lanthanides
Ytterbium,3655.729,5,0,Lanthanides
Ytterbium,3669.69,13,0,Lanthanides
Ytterbium,3675.085,8,0,Lanthanides
Ytterbium,3694.190,1000,1,Lanthanides
Ytterbium,3700.580,4,0,Lanthanides
Ytterbium,3734.694,10,0,Lanthanides
Ytterbium,3770.095,30,0,Lanthanides
Ytterbium,3774.323,4,0,Lanthanides
Ytterbium,3839.907,9,0,Lanthanides
Ytterbium,3872.852,20,0,Lanthanides
Ytterbium,3900.85,20,0,Lanthanides
Ytterbium,3911.272,8,0,Lanthanides
Ytterbium,3987.99,1000,1,Lanthanides
Ytterbium,3990.885,50,1,Lanthanides
Ytterbium,4052.283,4,0,Lanthanides
Ytterbium,4089.68,25,0,Lanthanides
Ytterbium,4119.464,7,0,Lanthanides
Ytterbium,4149.066,25,0,Lanthanides
Ytterbium,4174.56,7,0,Lanthanides
Ytterbium,4180.809,20,0,Lanthanides
Ytterbium,4218.565,8,0,Lanthanides
Ytterbium,4231.972,7,0,Lanthanides
Ytterbium,4277.738,4,0,Lanthanides
Ytterbium,4305.966,7,0,Lanthanides
Ytterbium,4439.19,25,0,Lanthanides
Ytterbium,4482.422,5,0,Lanthanides
Ytterbium,4563.95,5,0,Lanthanides
Ytterbium,4576.209,40,1,Lanthanides
Ytterbium,4582.355,11,0,Lanthanides
Ytterbium,4589.211,4,0,Lanthanides
Ytterbium,4590.834,8,0,Lanthanides
Ytterbium,4726.08,11,0,Lanthanides
Ytterbium,4781.867,9,0,Lanthanides
Ytterbium,4786.61,9,0,Lanthanides
Ytterbium,4935.500,40,1,Lanthanides
Ytterbium,4966.902,8,0,Lanthanides
Ytterbium,5069.144,4,0,Lanthanides
Ytterbium,5074.34,12,0,Lanthanides
Ytterbium,5211.604,5,0,Lanthanides
Ytterbium,5244.11,6,0,Lanthanides
Ytterbium,5277.04,8,0,Lanthanides
Ytterbium,5335.15,9,0,Lanthanides
Ytterbium,5352.95,8,0,Lanthanides
Ytterbium,5539.053,5,0,Lanthanides
Ytterbium,5556.466,130,1,Lanthanides
Ytterbium,5719.99,12,0,Lanthanides
Ytterbium,6489.06,20,0,Lanthanides
Ytterbium,6667.82,10,0,Lanthanides
Ytterbium,6799.60,40,1,Lanthanides
Ytterbium,7699.49,40,1,Lanthanides
Ytterbium,8922.56,4,0,Lanthanides
Ytterbium,2116.67,140,1,Lanthanides
Ytterbium,2126.74,150,1,Lanthanides
Ytterbium,2161.60,20,0,Lanthanides
Ytterbium,2185.71,50,1,Lanthanides
Ytterbium,2224.46,40,1,Lanthanides
Ytterbium,2320.81,8,0,Lanthanides
Ytterbium,2390.74,9,0,Lanthanides
Ytterbium,2464.50,25,1,Lanthanides
Ytterbium,2512.061,8,0,Lanthanides
Ytterbium,2538.67,15,0,Lanthanides
Ytterbium,2617.01,6,0,Lanthanides
Ytterbium,2644.306,6,0,Lanthanides
Ytterbium,2653.75,60,1,Lanthanides
Ytterbium,2665.038,11,0,Lanthanides
Ytterbium,2671.958,20,1,Lanthanides
Ytterbium,2672.656,20,0,Lanthanides
Ytterbium,2718.349,9,0,Lanthanides
Ytterbium,2732.742,6,0,Lanthanides
Ytterbium,2748.664,13,0,Lanthanides
Ytterbium,2750.477,70,1,Lanthanides
Ytterbium,2776.280,9,0,Lanthanides
Ytterbium,2784.656,6,0,Lanthanides
Ytterbium,2798.211,6,0,Lanthanides
Ytterbium,2821.152,8,0,Lanthanides
Ytterbium,2824.974,6,0,Lanthanides
Ytterbium,2830.989,11,0,Lanthanides
Ytterbium,2847.175,13,0,Lanthanides
Ytterbium,2848.445,6,0,Lanthanides
Ytterbium,2851.126,20,0,Lanthanides
Ytterbium,2859.392,6,0,Lanthanides
Ytterbium,2859.805,25,0,Lanthanides
Ytterbium,2861.212,8,0,Lanthanides
Ytterbium,2861.34,6,0,Lanthanides
Ytterbium,2867.06,11,0,Lanthanides
Ytterbium,2888.04,11,0,Lanthanides
Ytterbium,2891.384,200,1,Lanthanides
Ytterbium,2914.210,9,0,Lanthanides
Ytterbium,2915.275,8,0,Lanthanides
Ytterbium,2919.346,15,0,Lanthanides
Ytterbium,2945.907,8,0,Lanthanides
Ytterbium,2964.755,7,0,Lanthanides
Ytterbium,2970.564,110,1,Lanthanides
Ytterbium,2983.990,11,0,Lanthanides
Ytterbium,2994.805,9,0,Lanthanides
Ytterbium,3005.766,15,0,Lanthanides
Ytterbium,3009.392,6,0,Lanthanides
Ytterbium,3017.560,9,0,Lanthanides
Ytterbium,3026.669,9,0,Lanthanides
Ytterbium,3031.110,50,0,Lanthanides
Ytterbium,3065.040,6,0,Lanthanides
Ytterbium,3089.102,6,0,Lanthanides
Ytterbium,3107.902,9,0,Lanthanides
Ytterbium,3117.806,11,0,Lanthanides
Ytterbium,3140.936,13,0,Lanthanides
Ytterbium,3169.056,7,0,Lanthanides
Ytterbium,3180.919,7,0,Lanthanides
Ytterbium,3192.885,20,0,Lanthanides
Ytterbium,3201.160,13,0,Lanthanides
Ytterbium,3261.508,7,0,Lanthanides
Ytterbium,3289.370,1000,1,Lanthanides
Ytterbium,3305.252,7,0,Lanthanides
Ytterbium,3305.733,8,0,Lanthanides
Ytterbium,3319.412,4,0,Lanthanides
Ytterbium,3337.171,13,0,Lanthanides
Ytterbium,3342.93,15,0,Lanthanides
Ytterbium,3343.071,4,0,Lanthanides
Ytterbium,3352.491,6,0,Lanthanides
Ytterbium,3362.438,6,0,Lanthanides
Ytterbium,3375.483,13,0,Lanthanides
Ytterbium,3387.505,8,0,Lanthanides
Ytterbium,3418.390,8,0,Lanthanides
Ytterbium,3426.044,20,0,Lanthanides
Ytterbium,3431.107,13,0,Lanthanides
Ytterbium,3438.848,6,0,Lanthanides
Ytterbium,3452.398,5,0,Lanthanides
Ytterbium,3454.080,30,0,Lanthanides
Ytterbium,3458.286,11,0,Lanthanides
Ytterbium,3458.391,7,0,Lanthanides
Ytterbium,3460.269,20,0,Lanthanides
Ytterbium,3464.37,130,1,Lanthanides
Ytterbium,3476.303,30,0,Lanthanides
Ytterbium,3478.835,30,0,Lanthanides
Ytterbium,3495.90,6,0,Lanthanides
Ytterbium,3520.293,13,0,Lanthanides
Ytterbium,3549.822,6,0,Lanthanides
Ytterbium,3560.327,11,0,Lanthanides
Ytterbium,3560.704,9,0,Lanthanides
Ytterbium,3585.466,20,0,Lanthanides
Ytterbium,3606.478,7,0,Lanthanides
Ytterbium,3619.803,11,0,Lanthanides
Ytterbium,3634.525,6,0,Lanthanides
Ytterbium,3637.757,13,0,Lanthanides
Ytterbium,3648.150,4,0,Lanthanides
Ytterbium,3655.729,5,0,Lanthanides
Ytterbium,3669.69,13,0,Lanthanides
Ytterbium,3675.085,8,0,Lanthanides
Ytterbium,3694.190,1000,1,Lanthanides
Ytterbium,3700.580,4,0,Lanthanides
Ytterbium,3734.694,10,0,Lanthanides
Ytterbium,3770.095,30,0,Lanthanides
Ytterbium,3774.323,4,0,Lanthanides
Ytterbium,3839.907,9,0,Lanthanides
Ytterbium,3872.852,20,0,Lanthanides
Ytterbium,3900.85,20,0,Lanthanides
Ytterbium,3911.272,8,0,Lanthanides
Ytterbium,3987.99,1000,1,Lanthanides
Ytterbium,3990.885,50,1,Lanthanides
Ytterbium,4052.283,4,0,Lanthanides
Ytterbium,4089.68,25,0,Lanthanides
Ytterbium,4119.464,7,0,Lanthanides
Ytterbium,4149.066,25,0,Lanthanides
Ytterbium,4174.56,7,0,Lanthanides
Ytterbium,4180.809,20,0,Lanthanides
Ytterbium,4218.565,8,0,Lanthanides
Ytterbium,4231.972,7,0,Lanthanides
Ytterbium,4277.738,4,0,Lanthanides
Ytterbium,4305.966,7,0,Lanthanides
Ytterbium,4439.19,25,0,Lanthanides
Ytterbium,4482.422,5,0,Lanthanides
Ytterbium,4563.95,5,0,Lanthanides
Ytterbium,4576.209,40,1,Lanthanides
Ytterbium,4582.355,11,0,Lanthanides
Ytterbium,4589.211,4,0,Lanthanides
Ytterbium,4590.834,8,0,Lanthanides
Ytterbium,4726.08,11,0,Lanthanides
Ytterbium,4781.867,9,0,Lanthanides
Ytterbium,4786.61,9,0,Lanthanides
Ytterbium,4935.500,40,1,Lanthanides
Ytterbium,4966.902,8,0,Lanthanides
Ytterbium,5069.144,4,0,Lanthanides
Ytterbium,5074.34,12,0,Lanthanides
Ytterbium,5211.604,5,0,Lanthanides
Ytterbium,5244.11,6,0,Lanthanides
Ytterbium,5277.04,8,0,Lanthanides
Ytterbium,5335.15,9,0,Lanthanides
Ytterbium,5352.95,8,0,Lanthanides
Ytterbium,5539.053,5,0,Lanthanides
Ytterbium,5556.466,130,1,Lanthanides
Ytterbium,5719.99,12,0,Lanthanides
Ytterbium,6489.06,20,0,Lanthanides
Ytterbium,6667.82,10,0,Lanthanides
Ytterbium,6799.60,40,1,Lanthanides
Ytterbium,7699.49,40,1,Lanthanides
Ytterbium,8922.56,4,0,Lanthanides
Gadolinium,2796.93,110,0,Lanthanides
Gadolinium,2809.72,90,0,Lanthanides
Gadolinium,2999.04,140,0,Lanthanides
Gadolinium,3010.13,250,0,Lanthanides
Gadolinium,3027.60,200,0,Lanthanides
Gadolinium,3032.84,250,0,Lanthanides
Gadolinium,3034.05,200,0,Lanthanides
Gadolinium,3068.64,110,0,Lanthanides
Gadolinium,3076.92,70,0,Lanthanides
Gadolinium,3081.99,250,0,Lanthanides
Gadolinium,3100.50,400,0,Lanthanides
Gadolinium,3102.55,70,0,Lanthanides
Gadolinium,3145.00,110,0,Lanthanides
Gadolinium,3156.53,110,0,Lanthanides
Gadolinium,3161.37,110,0,Lanthanides
Gadolinium,3223.74,80*,0,Lanthanides
Gadolinium,3266.73,110,0,Lanthanides
Gadolinium,3291.48,90,0,Lanthanides
Gadolinium,3294.08,90,0,Lanthanides
Gadolinium,3331.38,150,0,Lanthanides
Gadolinium,3332.13,90,0,Lanthanides
Gadolinium,3336.18,130,0,Lanthanides
Gadolinium,3345.98,70,0,Lanthanides
Gadolinium,3350.47,600,1,Lanthanides
Gadolinium,3358.62,500,1,Lanthanides
Gadolinium,3360.71,90,0,Lanthanides
Gadolinium,3362.23,600,1,Lanthanides
Gadolinium,3392.53,130,0,Lanthanides
Gadolinium,3407.56,130*,0,Lanthanides
Gadolinium,3407.61,130*,0,Lanthanides
Gadolinium,3416.95,150,0,Lanthanides
Gadolinium,3418.73,150,0,Lanthanides
Gadolinium,3422.47,800,1,Lanthanides
Gadolinium,3423.90,250*,0,Lanthanides
Gadolinium,3423.92,250*,0,Lanthanides
Gadolinium,3424.59,90,0,Lanthanides
Gadolinium,3432.99,80,0,Lanthanides
Gadolinium,3439.21,200,0,Lanthanides
Gadolinium,3439.78,90,0,Lanthanides
Gadolinium,3439.99,300,0,Lanthanides
Gadolinium,3450.38,150,0,Lanthanides
Gadolinium,3451.23,130,0,Lanthanides
Gadolinium,3454.90,100,0,Lanthanides
Gadolinium,3463.98,300,0,Lanthanides
Gadolinium,3467.27,200,0,Lanthanides
Gadolinium,3468.99,200,0,Lanthanides
Gadolinium,3473.22,150,0,Lanthanides
Gadolinium,3481.28,250,0,Lanthanides
Gadolinium,3481.80,200,0,Lanthanides
Gadolinium,3491.95,110,0,Lanthanides
Gadolinium,3494.40,200,0,Lanthanides
Gadolinium,3505.51,150,0,Lanthanides
Gadolinium,3512.22,90,0,Lanthanides
Gadolinium,3512.50,130,0,Lanthanides
Gadolinium,3513.65,150,0,Lanthanides
Gadolinium,3524.20,110,0,Lanthanides
Gadolinium,3545.80,500,1,Lanthanides
Gadolinium,3549.36,400,0,Lanthanides
Gadolinium,3557.05,150,0,Lanthanides
Gadolinium,3571.93,80,0,Lanthanides
Gadolinium,3581.91,110,0,Lanthanides
Gadolinium,3584.96,600,1,Lanthanides
Gadolinium,3592.71,130,0,Lanthanides
Gadolinium,3604.87,250,0,Lanthanides
Gadolinium,3608.75,90,0,Lanthanides
Gadolinium,3610.76,90,0,Lanthanides
Gadolinium,3645.62,100,0,Lanthanides
Gadolinium,3646.19,700,1,Lanthanides
Gadolinium,3652.54,70,0,Lanthanides
Gadolinium,3654.62,400,0,Lanthanides
Gadolinium,3656.15,400,0,Lanthanides
Gadolinium,3662.26,150,0,Lanthanides
Gadolinium,3664.60,300,0,Lanthanides
Gadolinium,3671.20,250,0,Lanthanides
Gadolinium,3674.05,200,0,Lanthanides
Gadolinium,3679.21,70,0,Lanthanides
Gadolinium,3684.13,400,1,Lanthanides
Gadolinium,3686.33,80,0,Lanthanides
Gadolinium,3687.74,400,0,Lanthanides
Gadolinium,3697.73,250,0,Lanthanides
Gadolinium,3699.73,150,0,Lanthanides
Gadolinium,3712.70,300,0,Lanthanides
Gadolinium,3713.57,400,1,Lanthanides
Gadolinium,3716.36,150,0,Lanthanides
Gadolinium,3717.48,400,1,Lanthanides
Gadolinium,3719.45,200*,0,Lanthanides
Gadolinium,3719.53,200*,0,Lanthanides
Gadolinium,3730.84,150,0,Lanthanides
Gadolinium,3739.76,100,0,Lanthanides
Gadolinium,3743.47,500,1,Lanthanides
Gadolinium,3744.83,130,0,Lanthanides
Gadolinium,3757.94,200,0,Lanthanides
Gadolinium,3758.31,150,0,Lanthanides
Gadolinium,3759.00,90,0,Lanthanides
Gadolinium,3760.71,70,0,Lanthanides
Gadolinium,3762.20,200,0,Lanthanides
Gadolinium,3767.04,100,0,Lanthanides
Gadolinium,3768.39,1000,1,Lanthanides
Gadolinium,3769.45,70,0,Lanthanides
Gadolinium,3770.69,150,0,Lanthanides
Gadolinium,3782.34,110,0,Lanthanides
Gadolinium,3783.05,600,1,Lanthanides
Gadolinium,3787.56,130,0,Lanthanides
Gadolinium,3791.17,90,0,Lanthanides
Gadolinium,3796.37,600,1,Lanthanides
Gadolinium,3801.29,80,0,Lanthanides
Gadolinium,3813.97,400,0,Lanthanides
Gadolinium,3816.64,90,0,Lanthanides
Gadolinium,3836.91,110,0,Lanthanides
Gadolinium,3839.64,110,0,Lanthanides
Gadolinium,3842.20,140,0,Lanthanides
Gadolinium,3843.28,300,0,Lanthanides
Gadolinium,3844.58,150,0,Lanthanides
Gadolinium,3850.69,400,0,Lanthanides
Gadolinium,3850.97,600,1,Lanthanides
Gadolinium,3852.45,500,1,Lanthanides
Gadolinium,3866.99,300,0,Lanthanides
Gadolinium,3894.70,150,0,Lanthanides
Gadolinium,3902.40,90,0,Lanthanides
Gadolinium,3905.65,90,0,Lanthanides
Gadolinium,3916.51,250,1,Lanthanides
Gadolinium,3934.79,250*,0,Lanthanides
Gadolinium,3934.82,250*,0,Lanthanides
Gadolinium,3941.80,90,0,Lanthanides
Gadolinium,3942.63,120,0,Lanthanides
Gadolinium,3945.54,300,0,Lanthanides
Gadolinium,3953.37,120,0,Lanthanides
Gadolinium,3957.67,140,0,Lanthanides
Gadolinium,3959.44,90*,0,Lanthanides
Gadolinium,3959.52,90*,0,Lanthanides
Gadolinium,3966.28,120,0,Lanthanides
Gadolinium,3968.26,70,0,Lanthanides
Gadolinium,3969.00,150,0,Lanthanides
Gadolinium,3972.71,80,0,Lanthanides
Gadolinium,3973.98,70,0,Lanthanides
Gadolinium,3979.33,150,0,Lanthanides
Gadolinium,3987.84,100,0,Lanthanides
Gadolinium,3992.69,70,0,Lanthanides
Gadolinium,3994.16,70,0,Lanthanides
Gadolinium,3996.32,80,0,Lanthanides
Gadolinium,4008.33,70,0,Lanthanides
Gadolinium,4017.71,90,0,Lanthanides
Gadolinium,4023.14,250,0,Lanthanides
Gadolinium,4023.35,150,0,Lanthanides
Gadolinium,4028.15,250,0,Lanthanides
Gadolinium,4030.88,200,0,Lanthanides
Gadolinium,4033.49,150,0,Lanthanides
Gadolinium,4035.40,70,0,Lanthanides
Gadolinium,4037.33,150,0,Lanthanides
Gadolinium,4037.90,80,0,Lanthanides
Gadolinium,4043.71,90,0,Lanthanides
Gadolinium,4045.01,300,0,Lanthanides
Gadolinium,4049.43,150,0,Lanthanides
Gadolinium,4049.86,250,1,Lanthanides
Gadolinium,4053.29,90,0,Lanthanides
Gadolinium,4053.64,500,1,Lanthanides
Gadolinium,4054.72,150,0,Lanthanides
Gadolinium,4058.22,500,1,Lanthanides
Gadolinium,4059.88,140,0,Lanthanides
Gadolinium,4062.59,70,0,Lanthanides
Gadolinium,4063.39,200,0,Lanthanides
Gadolinium,4068.35,110,0,Lanthanides
Gadolinium,4070.29,90*,0,Lanthanides
Gadolinium,4070.39,90*,0,Lanthanides
Gadolinium,4073.20,70,0,Lanthanides
Gadolinium,4078.44,150,0,Lanthanides
Gadolinium,4078.70,600,1,Lanthanides
Gadolinium,4083.70,110,0,Lanthanides
Gadolinium,4085.56,150,0,Lanthanides
Gadolinium,4090.41,140,0,Lanthanides
Gadolinium,4092.71,250,0,Lanthanides
Gadolinium,4098.61,300,1,Lanthanides
Gadolinium,4100.26,140,0,Lanthanides
Gadolinium,4130.37,250,1,Lanthanides
Gadolinium,4132.28,130,0,Lanthanides
Gadolinium,4134.16,150,0,Lanthanides
Gadolinium,4175.54,500,1,Lanthanides
Gadolinium,4184.25,300,1,Lanthanides
Gadolinium,4190.78,500,1,Lanthanides
Gadolinium,4191.07,90,0,Lanthanides
Gadolinium,4191.63,150,0,Lanthanides
Gadolinium,4204.86,70,0,Lanthanides
Gadolinium,4212.00,150,0,Lanthanides
Gadolinium,4215.02,110,0,Lanthanides
Gadolinium,4217.20,70,0,Lanthanides
Gadolinium,4225.03,70,0,Lanthanides
Gadolinium,4225.85,1000,1,Lanthanides
Gadolinium,4238.78,70,0,Lanthanides
Gadolinium,4251.73,200,0,Lanthanides
Gadolinium,4253.37,100,0,Lanthanides
Gadolinium,4253.61,70,0,Lanthanides
Gadolinium,4260.12,150,0,Lanthanides
Gadolinium,4262.09,300,0,Lanthanides
Gadolinium,4266.60,140,0,Lanthanides
Gadolinium,4267.00,100,0,Lanthanides
Gadolinium,4280.49,100,0,Lanthanides
Gadolinium,4285.82,90,0,Lanthanides
Gadolinium,4299.29,90,0,Lanthanides
Gadolinium,4306.34,250,0,Lanthanides
Gadolinium,4313.84,400,1,Lanthanides
Gadolinium,4314.40,110,0,Lanthanides
Gadolinium,4320.52,80,0,Lanthanides
Gadolinium,4321.11,90*,0,Lanthanides
Gadolinium,4321.20,90*,0,Lanthanides
Gadolinium,4325.57,300*,0,Lanthanides
Gadolinium,4325.69,300*,0,Lanthanides
Gadolinium,4327.12,400,1,Lanthanides
Gadolinium,4329.58,80,0,Lanthanides
Gadolinium,4342.18,100,0,Lanthanides
Gadolinium,4344.30,110,0,Lanthanides
Gadolinium,4346.46,500,1,Lanthanides
Gadolinium,4346.62,200,0,Lanthanides
Gadolinium,4373.83,200,0,Lanthanides
Gadolinium,4401.86,300,1,Lanthanides
Gadolinium,4403.14,110,0,Lanthanides
Gadolinium,4411.16,110,0,Lanthanides
Gadolinium,4414.16,200,0,Lanthanides
Gadolinium,4414.73,150,0,Lanthanides
Gadolinium,4422.41,300,1,Lanthanides
Gadolinium,4430.63,250,1,Lanthanides
Gadolinium,4467.08,110,0,Lanthanides
Gadolinium,4474.13,150,0,Lanthanides
Gadolinium,4476.12,200,0,Lanthanides
Gadolinium,4497.13,100,0,Lanthanides
Gadolinium,4506.21,90,0,Lanthanides
Gadolinium,4519.66,250,1,Lanthanides
Gadolinium,4537.81,200,0,Lanthanides
Gadolinium,4581.29,90,0,Lanthanides
Gadolinium,4583.07,90,0,Lanthanides
Gadolinium,4598.90,90,0,Lanthanides
Gadolinium,4614.50,110,0,Lanthanides
Gadolinium,4636.64,90,0,Lanthanides
Gadolinium,4653.54,90,0,Lanthanides
Gadolinium,4683.33,90,0,Lanthanides
Gadolinium,4694.33,150,0,Lanthanides
Gadolinium,4697.42,90,0,Lanthanides
Gadolinium,4743.65,90,0,Lanthanides
Gadolinium,4758.70,70,0,Lanthanides
Gadolinium,4767.24,100,0,Lanthanides
Gadolinium,4821.69,70,0,Lanthanides
Gadolinium,5015.04,150,0,Lanthanides
Gadolinium,5103.45,200,1,Lanthanides
Gadolinium,5155.84,200,1,Lanthanides
Gadolinium,5197.77,90,0,Lanthanides
Gadolinium,5251.18,70,0,Lanthanides
Gadolinium,5696.22,80,0,Lanthanides
Gadolinium,6114.07,90,0,Lanthanides
Gadolinium,2796.93,110,0,Lanthanides
Gadolinium,2809.72,90,0,Lanthanides
Gadolinium,2999.04,140,0,Lanthanides
Gadolinium,3010.13,250,0,Lanthanides
Gadolinium,3027.60,200,0,Lanthanides
Gadolinium,3032.84,250,0,Lanthanides
Gadolinium,3034.05,200,0,Lanthanides
Gadolinium,3068.64,110,0,Lanthanides
Gadolinium,3076.92,70,0,Lanthanides
Gadolinium,3081.99,250,0,Lanthanides
Gadolinium,3100.50,400,0,Lanthanides
Gadolinium,3102.55,70,0,Lanthanides
Gadolinium,3145.00,110,0,Lanthanides
Gadolinium,3156.53,110,0,Lanthanides
Gadolinium,3161.37,110,0,Lanthanides
Gadolinium,3223.74,80*,0,Lanthanides
Gadolinium,3266.73,110,0,Lanthanides
Gadolinium,3291.48,90,0,Lanthanides
Gadolinium,3294.08,90,0,Lanthanides
Gadolinium,3331.38,150,0,Lanthanides
Gadolinium,3332.13,90,0,Lanthanides
Gadolinium,3336.18,130,0,Lanthanides
Gadolinium,3345.98,70,0,Lanthanides
Gadolinium,3350.47,600,1,Lanthanides
Gadolinium,3358.62,500,1,Lanthanides
Gadolinium,3360.71,90,0,Lanthanides
Gadolinium,3362.23,600,1,Lanthanides
Gadolinium,3392.53,130,0,Lanthanides
Gadolinium,3407.56,130*,0,Lanthanides
Gadolinium,3407.61,130*,0,Lanthanides
Gadolinium,3416.95,150,0,Lanthanides
Gadolinium,3418.73,150,0,Lanthanides
Gadolinium,3422.47,800,1,Lanthanides
Gadolinium,3423.90,250*,0,Lanthanides
Gadolinium,3423.92,250*,0,Lanthanides
Gadolinium,3424.59,90,0,Lanthanides
Gadolinium,3432.99,80,0,Lanthanides
Gadolinium,3439.21,200,0,Lanthanides
Gadolinium,3439.78,90,0,Lanthanides
Gadolinium,3439.99,300,0,Lanthanides
Gadolinium,3450.38,150,0,Lanthanides
Gadolinium,3451.23,130,0,Lanthanides
Gadolinium,3454.90,100,0,Lanthanides
Gadolinium,3463.98,300,0,Lanthanides
Gadolinium,3467.27,200,0,Lanthanides
Gadolinium,3468.99,200,0,Lanthanides
Gadolinium,3473.22,150,0,Lanthanides
Gadolinium,3481.28,250,0,Lanthanides
Gadolinium,3481.80,200,0,Lanthanides
Gadolinium,3491.95,110,0,Lanthanides
Gadolinium,3494.40,200,0,Lanthanides
Gadolinium,3505.51,150,0,Lanthanides
Gadolinium,3512.22,90,0,Lanthanides
Gadolinium,3512.50,130,0,Lanthanides
Gadolinium,3513.65,150,0,Lanthanides
Gadolinium,3524.20,110,0,Lanthanides
Gadolinium,3545.80,500,1,Lanthanides
Gadolinium,3549.36,400,0,Lanthanides
Gadolinium,3557.05,150,0,Lanthanides
Gadolinium,3571.93,80,0,Lanthanides
Gadolinium,3581.91,110,0,Lanthanides
Gadolinium,3584.96,600,1,Lanthanides
Gadolinium,3592.71,130,0,Lanthanides
Gadolinium,3604.87,250,0,Lanthanides
Gadolinium,3608.75,90,0,Lanthanides
Gadolinium,3610.76,90,0,Lanthanides
Gadolinium,3645.62,100,0,Lanthanides
Gadolinium,3646.19,700,1,Lanthanides
Gadolinium,3652.54,70,0,Lanthanides
Gadolinium,3654.62,400,0,Lanthanides
Gadolinium,3656.15,400,0,Lanthanides
Gadolinium,3662.26,150,0,Lanthanides
Gadolinium,3664.60,300,0,Lanthanides
Gadolinium,3671.20,250,0,Lanthanides
Gadolinium,3674.05,200,0,Lanthanides
Gadolinium,3679.21,70,0,Lanthanides
Gadolinium,3684.13,400,1,Lanthanides
Gadolinium,3686.33,80,0,Lanthanides
Gadolinium,3687.74,400,0,Lanthanides
Gadolinium,3697.73,250,0,Lanthanides
Gadolinium,3699.73,150,0,Lanthanides
Gadolinium,3712.70,300,0,Lanthanides
Gadolinium,3713.57,400,1,Lanthanides
Gadolinium,3716.36,150,0,Lanthanides
Gadolinium,3717.48,400,1,Lanthanides
Gadolinium,3719.45,200*,0,Lanthanides
Gadolinium,3719.53,200*,0,Lanthanides
Gadolinium,3730.84,150,0,Lanthanides
Gadolinium,3739.76,100,0,Lanthanides
Gadolinium,3743.47,500,1,Lanthanides
Gadolinium,3744.83,130,0,Lanthanides
Gadolinium,3757.94,200,0,Lanthanides
Gadolinium,3758.31,150,0,Lanthanides
Gadolinium,3759.00,90,0,Lanthanides
Gadolinium,3760.71,70,0,Lanthanides
Gadolinium,3762.20,200,0,Lanthanides
Gadolinium,3767.04,100,0,Lanthanides
Gadolinium,3768.39,1000,1,Lanthanides
Gadolinium,3769.45,70,0,Lanthanides
Gadolinium,3770.69,150,0,Lanthanides
Gadolinium,3782.34,110,0,Lanthanides
Gadolinium,3783.05,600,1,Lanthanides
Gadolinium,3787.56,130,0,Lanthanides
Gadolinium,3791.17,90,0,Lanthanides
Gadolinium,3796.37,600,1,Lanthanides
Gadolinium,3801.29,80,0,Lanthanides
Gadolinium,3813.97,400,0,Lanthanides
Gadolinium,3816.64,90,0,Lanthanides
Gadolinium,3836.91,110,0,Lanthanides
Gadolinium,3839.64,110,0,Lanthanides
Gadolinium,3842.20,140,0,Lanthanides
Gadolinium,3843.28,300,0,Lanthanides
Gadolinium,3844.58,150,0,Lanthanides
Gadolinium,3850.69,400,0,Lanthanides
Gadolinium,3850.97,600,1,Lanthanides
Gadolinium,3852.45,500,1,Lanthanides
Gadolinium,3866.99,300,0,Lanthanides
Gadolinium,3894.70,150,0,Lanthanides
Gadolinium,3902.40,90,0,Lanthanides
Gadolinium,3905.65,90,0,Lanthanides
Gadolinium,3916.51,250,1,Lanthanides
Gadolinium,3934.79,250*,0,Lanthanides
Gadolinium,3934.82,250*,0,Lanthanides
Gadolinium,3941.80,90,0,Lanthanides
Gadolinium,3942.63,120,0,Lanthanides
Gadolinium,3945.54,300,0,Lanthanides
Gadolinium,3953.37,120,0,Lanthanides
Gadolinium,3957.67,140,0,Lanthanides
Gadolinium,3959.44,90*,0,Lanthanides
Gadolinium,3959.52,90*,0,Lanthanides
Gadolinium,3966.28,120,0,Lanthanides
Gadolinium,3968.26,70,0,Lanthanides
Gadolinium,3969.00,150,0,Lanthanides
Gadolinium,3972.71,80,0,Lanthanides
Gadolinium,3973.98,70,0,Lanthanides
Gadolinium,3979.33,150,0,Lanthanides
Gadolinium,3987.84,100,0,Lanthanides
Gadolinium,3992.69,70,0,Lanthanides
Gadolinium,3994.16,70,0,Lanthanides
Gadolinium,3996.32,80,0,Lanthanides
Gadolinium,4008.33,70,0,Lanthanides
Gadolinium,4017.71,90,0,Lanthanides
Gadolinium,4023.14,250,0,Lanthanides
Gadolinium,4023.35,150,0,Lanthanides
Gadolinium,4028.15,250,0,Lanthanides
Gadolinium,4030.88,200,0,Lanthanides
Gadolinium,4033.49,150,0,Lanthanides
Gadolinium,4035.40,70,0,Lanthanides
